,age,workclass,fnlwgt?,education,edu-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hrs-per-wk,native-country,income,Bayes Classification,,
9848,37, Self-emp-not-inc,33975, Bachelors,13, Separated, Transport-moving, Not-in-family, White, Male,0,0,50, United-States,B,B,,
9849,20, ?,163665, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,30, United-States,B,B,,
9850,59, Private,187485, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,A,B,,
9851,50, Private,110327, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,A,B,,
9852,28, Private,179498, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,B,B,,
9853,37, Local-gov,197915,7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,B,B,,
9854,51, Private,103995, Doctorate,16, Widowed, Prof-specialty, Not-in-family, White, Female,10520,0,60, United-States,A,A,,
9855,46, Private,123807, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,15, United-States,B,B,,
9856,23, Private,43535, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,24, United-States,B,B,,
9857,57, Self-emp-not-inc,200316,7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,B,B,,
9858,60, Private,125832, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,72, Canada,B,B,,
9859,51, State-gov,71691, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States,A,B,,
9860,50, Private,168212, Some-college,10, Married-spouse-absent, Transport-moving, Unmarried, White, Male,0,0,40, United-States,B,B,,
9861,45, Federal-gov,98320, Some-college,10, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,914,0,40, United-States,B,B,,
9862,41, Private,173307, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,43, United-States,B,B,,
9863,56, Private,442116, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States,A,B,,
9864,18, Private,130849, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,17, United-States,B,B,,
9865,51, Private,159015, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,B,B,,
9866,32, Private,147921, Prof-school,15, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States,B,B,,
9867,48, Private,268022, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,55, United-States,A,A,,
9868,51, Private,253357, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,B,B,,
9869,50, Private,339954, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,A,B,,
9870,32, State-gov,347623, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,3411,0,40, United-States,B,A,,
9871,53, Federal-gov,169112, Prof-school,15, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States,A,A,,
9872,37, Private,166213, HS-grad,9, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States,B,B,,
9873,62, Private,216765, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, ?,A,A,,
9874,51, Private,335997, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States,A,A,,
9875,18, ?,354236,10th,6, Never-married, ?, Own-child, White, Female,0,0,30, United-States,B,B,,
9876,70, Private,178120, HS-grad,9, Widowed, Priv-house-serv, Other-relative, Black, Female,0,0,8, United-States,B,B,,
9877,54, Private,312631, Prof-school,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1887,50, United-States,A,A,,
9878,67, Local-gov,31924, Some-college,10, Widowed, Other-service, Not-in-family, White, Female,2964,0,41, United-States,B,B,,
9879,34, Federal-gov,96483, Assoc-acdm,12, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,60, United-States,A,B,,
9880,26, Private,305304,11th,7, Separated, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States,B,B,,
9881,52, Local-gov,111722, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,72, United-States,B,B,,
9882,24, Private,197554, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,B,B,,
9883,51, Private,257126,10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,B,B,,
9884,27, Private,101597, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States,B,B,,
9885,23, Private,220115, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,B,B,,
9886,38, Private,210844, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2042,40, Columbia,B,A,,
9887,25, Self-emp-inc,66935, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,30, United-States,B,B,,
9888,81, Private,192813,7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, Portugal,B,B,,
9889,35, Self-emp-not-inc,95639,11th,7, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,4, United-States,B,B,,
9890,40, Self-emp-not-inc,223881, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,A,A,,
9891,33, Private,223105, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States,B,B,,
9892,33, Private,192644, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,90, United-States,A,A,,
9893,45, Self-emp-not-inc,58683, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,5178,0,48, United-States,A,A,,
9894,22, Private,162282, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,55, United-States,B,B,,
9895,38, State-gov,239539, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,B,B,,
9896,46, Private,117849, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States,A,A,,
9897,17, Private,99237,11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States,B,B,,
9898,18, ?,149343, HS-grad,9, Never-married, ?, Own-child, White, Female,0,0,3, United-States,B,B,,
9899,42, Self-emp-not-inc,193882, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,A,B,,
9900,41, Private,107845, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,A,B,,
9901,58, Private,268295,5th-6th,3, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States,B,B,,
9902,43, Private,71269, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,B,B,,
9903,42, Self-emp-inc,204598, Assoc-voc,11, Married-civ-spouse, Other-service, Husband, White, Male,3464,0,80, United-States,B,A,,
9904,19, ?,98283, Some-college,10, Never-married, ?, Own-child, Asian-Pac-Islander, Male,0,0,32, United-States,B,B,,
9905,45, Self-emp-inc,188694, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,A,A,,
9906,41, Private,201908, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States,B,B,,
9907,38, Private,191137,11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States,B,B,,
9908,58, Self-emp-not-inc,129786, HS-grad,9, Separated, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States,B,B,,
9909,37, Private,302903, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, United-States,A,B,,
9910,34, Private,143526, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,B,B,,
9911,23, Private,182117, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,B,B,,
9912,47, Private,172753, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,85, United-States,A,B,,
9913,37, Private,139770, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States,B,B,,
9914,47, Private,215686, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States,B,B,,
9915,31, Private,181388, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1902,45, United-States,A,A,,
9916,57, Private,81973, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,45, United-States,A,A,,
9917,44, Private,328581, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,A,A,,
9918,64, Private,110110,11th,7, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,B,B,,
9919,31, Private,174201, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,A,B,,
9920,40, Private,137421, Masters,14, Married-spouse-absent, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,35, India,A,B,,
9921,34, Private,153927, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,A,A,,
9922,28, Federal-gov,187649, HS-grad,9, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,B,B,,
9923,72, Private,149992,7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States,B,B,,
9924,21, Private,234640, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,47, United-States,B,B,,
9925,52, Local-gov,311569, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,A,A,,
9926,44, Private,182383, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,B,B,,
9927,57, State-gov,344381, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7688,0,75, United-States,A,A,,
9928,35, Self-emp-not-inc,280570, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States,B,B,,
9929,21, Private,215039,11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,B,B,,
9930,38, Local-gov,339442, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,B,B,,
9931,28, Local-gov,168065, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,B,B,,
9932,59, Private,47534, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,A,B,,
9933,54, Local-gov,116428,10th,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,B,B,,
9934,25, Private,121789, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,38, United-States,B,B,,
9935,29, State-gov,143139,10th,6, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,B,B,,
9936,18, Private,187790, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,B,B,,
9937,31, Private,140559, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,B,B,,
9938,17, Private,184025,11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States,B,B,,
9939,47, Private,257824, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,A,B,,
9940,42, Private,89226, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,7688,0,40, Greece,A,A,,
9941,21, Private,145917, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,B,B,,
9942,32, Private,207301, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,B,B,,
9943,51, Private,135388,12th,8, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,1564,40, United-States,A,B,,
9944,24, Private,266467, Assoc-voc,11, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,B,B,,
9945,60, Private,200047, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,B,B,,
9946,29, Federal-gov,121040, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,B,B,,
9947,24, Private,199694, Assoc-acdm,12, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States,B,B,,
9948,43, Private,301007, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States,A,A,,
9949,64, Self-emp-not-inc,253759, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1977,50, United-States,A,A,,
9950,53, Private,120839, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,B,B,,
9951,64, State-gov,33342, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,B,B,,
9952,41, Private,205195, Assoc-acdm,12, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States,B,B,,
9953,30, Private,362873, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, El-Salvador,B,B,,
9954,25, Private,104614, HS-grad,9, Never-married, Protective-serv, Unmarried, White, Female,0,0,25, United-States,B,B,,
9955,27, Self-emp-not-inc,32280, HS-grad,9, Never-married, Farming-fishing, Unmarried, White, Male,0,0,50, United-States,B,B,,
9956,30, Private,191777,12th,8, Never-married, Other-service, Own-child, Black, Female,0,0,20, ?,B,B,,
9957,39, Private,144169, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,B,B,,
9958,28, Private,264076, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,B,B,,
9959,33, Private,119164, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,B,B,,
9960,41, Private,126845, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,B,B,,
9961,24, Private,228395, Bachelors,13, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States,B,B,,
9962,32, Private,242654, Some-college,10, Divorced, Sales, Unmarried, Black, Female,0,1138,40, Honduras,B,B,,
9963,69, Self-emp-not-inc,30951, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States,B,B,,
9964,36, Private,48855, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States,A,A,,
9965,57, Self-emp-not-inc,50791, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States,B,B,,
9966,58, Local-gov,248739, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,B,B,,
9967,26, Private,165418, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,B,B,,
9968,17, Private,79464,11th,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States,B,B,,
9969,36, Local-gov,321247,11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,B,B,,
9970,44, Private,104269, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,A,B,,
9971,39, Self-emp-inc,129573, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,B,A,,
9972,41, Private,222142, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,3464,0,40, United-States,B,A,,
9973,24, Private,126613,11th,7, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States,B,B,,
9974,54, Private,145548, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,B,B,,
9975,26, Private,331861, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States,B,B,,
9976,39, Private,156261, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,B,B,,
9977,27, Private,173944, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,A,B,,
9978,25, Private,69739,10th,6, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Portugal,B,B,,
9979,32, Private,266345, Some-college,10, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,B,B,,
9980,30, Private,278006, HS-grad,9, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,B,B,,
9981,50, Self-emp-inc,82578, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,A,A,,
9982,66, Private,154164, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,7, ?,B,B,,
9983,25, Private,250038, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,A,B,,
9984,48, Private,175468, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,16, United-States,B,B,,
9985,23, State-gov,435835, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,7, United-States,B,B,,
9986,70, Private,135601, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,20051,0,35, United-States,A,A,,
9987,20, State-gov,162945, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,B,B,,
