age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
35, Private,166606, HS,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
20, Private,229414, HS,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States,0
34, Local-gov,209213, Higher ed,13, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,15, United-States,0
26, Private,291968, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States,1
73, Federal-gov,127858, Higher ed,10, Widowed, Tech-support, Not-in-family, White, Female,3273,0,40, United-States,0
27, Private,302406, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,0
37, Self-emp-not-inc,29054, Higher ed,11, Never-married, Farming-fishing, Own-child, White, Male,0,0,84, United-States,0
73, Self-emp-not-inc,336007, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
46, Federal-gov,349230, Higher ed,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,1848,40, United-States,1
36, Local-gov,101481, HS,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
54, Self-emp-not-inc,46704, HS,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,1
49, Private,233639, HS,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States,0
68, Local-gov,31725, HS,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
34, Private,54850, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,1590,50, United-States,0
30, Private,293512, Higher ed,11, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States,0
28, Private,375655, Higher ed,13, Never-married, Sales, Unmarried, White, Male,0,0,50, United-States,0
28, Private,105817, HS,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
25, Local-gov,203408, Higher ed,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
26, Private,162302, Higher ed,10, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines,0
40, Private,163455, Higher ed,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,55, United-States,1
32, Local-gov,100135, HS,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
60, ?,41517, HS,7, Married-spouse-absent, ?, Unmarried, Black, Female,0,0,20, United-States,0
18, Private,102182, HS,8, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,30, United-States,0
36, Private,414683, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States,0
26, Private,194352, Higher ed,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0
24, Private,194096, HS,9, Never-married, Prof-specialty, Own-child, White, Female,0,0,45, United-States,0
90, Local-gov,153602, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,6767,0,40, United-States,0
20, Private,215495, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Mexico,0
27, Private,164607, Higher ed,13, Separated, Tech-support, Own-child, White, Male,0,0,50, United-States,0
58, Local-gov,34878, Higher ed,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,0
37, Private,126569, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States,1
65, ?,315728, HS,9, Widowed, ?, Unmarried, White, Female,2329,0,75, United-States,0
28, Private,22422, HS,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
36, Local-gov,178222, Higher ed,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States,0
45, Local-gov,56841, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
23, Private,300275, HS,9, Never-married, Sales, Not-in-family, White, Male,0,0,48, United-States,0
69, Local-gov,197288, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States,0
58, Self-emp-not-inc,157786, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
22, Private,110684, HS,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States,0
58, Self-emp-not-inc,140729, Higher ed,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States,0
53, Federal-gov,90127, Higher ed,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States,1
44, Self-emp-inc,37997, HS,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,0
31, Private,61308, HS,6, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
46, Private,171199, Higher ed,13, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Puerto-Rico,0
48, Private,128432, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
46, Federal-gov,195023, Higher ed,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
43, Private,122473, HS,5, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,625,40, United-States,0
43, Private,171888, Higher ed,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
17, Self-emp-inc,183784, HS,6, Never-married, Sales, Own-child, White, Male,0,0,15, United-States,0
20, Private,219262, Higher ed,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0
22, Private,71379, Higher ed,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States,0
19, ?,234519, Higher ed,10, Never-married, ?, Own-child, White, Male,0,0,35, United-States,0
35, Private,96824, Higher ed,10, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
29, Private,242597, Higher ed,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,0
18, ?,127388, Higher ed,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States,0
25, Private,204536, HS,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States,0
54, Private,143804, HS,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
23, Private,80680, Higher ed,10, Married-civ-spouse, Sales, Own-child, White, Female,0,0,16, United-States,0
36, Private,301227, HS,3, Separated, Priv-house-serv, Unmarried, Other, Female,0,0,35, Mexico,0
26, Self-emp-not-inc,201930, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
25, Local-gov,176616, HS,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0
46, Private,353219, HS,5, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
41, Private,126076, Higher ed,10, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States,0
31, Private,156493, HS,9, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,0
48, Federal-gov,435503, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
52, Self-emp-inc,561489, Higher ed,14, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,50, United-States,0
22, Federal-gov,100345, HS,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,43, United-States,0
18, Private,36275, HS,9, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States,0
46, Private,110794, Higher ed,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
34, Local-gov,143766, Higher ed,10, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States,0
30, Federal-gov,76313, HS,9, Married-civ-spouse, Armed-Forces, Other-relative, Amer-Indian-Eskimo, Male,0,0,48, United-States,0
31, Private,121308, HS,7, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
21, Private,216672, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
41, Self-emp-not-inc,89942, HS,9, Divorced, Sales, Not-in-family, White, Male,3674,0,45, United-States,0
45, State-gov,103406, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, United-States,1
30, State-gov,158291, Higher ed,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
21, Private,455361, HS,5, Never-married, Other-service, Unmarried, White, Male,0,0,35, Mexico,0
44, Private,225263, Higher ed,10, Divorced, Sales, Unmarried, White, Female,0,1408,46, United-States,0
54, Private,225307, HS,7, Divorced, Craft-repair, Own-child, White, Female,0,0,50, United-States,1
36, Private,286115, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
50, Private,187830, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,1
26, Private,142506, Higher ed,13, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,35, United-States,0
47, Local-gov,148576, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,0
36, Private,185325, HS,9, Never-married, Other-service, Own-child, White, Male,0,0,37, United-States,0
32, Self-emp-not-inc,27939, Higher ed,10, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States,0
21, Private,383603, HS,6, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States,0
30, Private,140790, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,0
34, Private,226629, HS,9, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Mexico,0
51, Private,228516, HS,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,45, Columbia,0
55, Self-emp-not-inc,119762, HS,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0
43, Private,299197, Higher ed,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
37, Private,149297, HS,9, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, United-States,0
28, Local-gov,202558, Higher ed,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
39, Private,175232, Higher ed,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
35, Self-emp-not-inc,157473, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
59, ?,409842, Higher ed,14, Married-civ-spouse, ?, Husband, White, Male,0,0,20, United-States,0
26, Private,105787, HS,9, Never-married, Craft-repair, Own-child, White, Male,0,0,36, United-States,0
68, Private,144056, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,3818,0,40, United-States,0
46, Private,45363, Higher ed,15, Divorced, Prof-specialty, Not-in-family, White, Male,0,2824,40, United-States,1
21, Private,205838, HS,9, Never-married, Other-service, Own-child, White, Male,0,0,37, United-States,0
23, Private,115326, Higher ed,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
17, Private,186890, HS,6, Married-civ-spouse, Sales, Own-child, White, Female,0,0,30, United-States,0
23, Local-gov,304386, HS,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
34, Private,24529, HS,9, Widowed, Adm-clerical, Unmarried, White, Male,0,0,15, United-States,0
33, Private,183557, Higher ed,12, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
31, Private,342730, Higher ed,12, Separated, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,0
31, ?,182191, Higher ed,13, Married-civ-spouse, ?, Wife, White, Female,4064,0,30, Canada,0
56, Self-emp-not-inc,67841, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
21, Private,351381, HS,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
45, Private,293691, HS,9, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,1590,40, Japan,0
41, Self-emp-inc,220821, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States,1
26, Private,190027, HS,6, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States,0
41, Private,343944, HS,7, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States,0
46, Self-emp-inc,110457, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,1
47, State-gov,72333, HS,9, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States,0
43, Self-emp-not-inc,193494, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1
35, Private,334999, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,0
44, Self-emp-not-inc,274363, HS,9, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States,0
58, Self-emp-inc,113806, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,30, United-States,1
25, Private,52536, Higher ed,12, Divorced, Tech-support, Own-child, White, Female,0,1594,25, United-States,0
44, Private,187720, Higher ed,11, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
57, Private,104996, Higher ed,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,42, United-States,0
24, Private,214555, Higher ed,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
38, Private,52963, Higher ed,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States,0
33, Private,190511, HS,4, Divorced, Handlers-cleaners, Not-in-family, White, Male,2176,0,35, United-States,0
25, Private,75821, Higher ed,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0
33, Private,123291, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,84, United-States,1
50, Local-gov,226497, Higher ed,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,52, United-States,1
35, Private,282979, HS,9, Married-civ-spouse, Sales, Husband, White, Male,5178,0,50, United-States,1
36, Private,166549, Higher ed,13, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,55, United-States,1
27, Private,187746, Higher ed,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
22, Private,157145, Higher ed,11, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States,0
30, Private,227551, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
90, Private,115306, Higher ed,14, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
39, Private,169249, HS,9, Separated, Other-service, Other-relative, Black, Male,0,0,40, United-States,0
34, State-gov,221966, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,0
39, Private,224566, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1
19, Private,28119, Higher ed,10, Never-married, Other-service, Own-child, White, Female,0,0,4, United-States,0
19, Private,323810, HS,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
29, Private,210498, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
66, Self-emp-not-inc,174995, Higher ed,12, Married-civ-spouse, Craft-repair, Husband, White, Male,2290,0,30, Hungary,0
38, Private,161141, Higher ed,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States,0
44, Private,210534, HS,3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico,0
34, Self-emp-not-inc,112650, HS,4, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
35, State-gov,318891, Higher ed,12, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
