	age	workclass	fnlwgt?	education	edu-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hrs-per-wk	native-country	income	Bayes Classification
7390	21	 Private	55465	 Assoc-acdm	12	 Never-married	 Other-service	 Other-relative	 White	 Male	0	0	15	 United-States	<=50K.	<=50K.
7391	45	 Private	192203	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	15024	0	49	 United-States	>50K.	>50K.
7392	26	 Private	91683	 Some-college	10	 Married-civ-spouse	 Transport-moving	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7393	18	 Private	39302	12th	8	 Never-married	 Other-service	 Own-child	 White	 Female	0	0	12	 United-States	<=50K.	<=50K.
7394	27	 Private	171356	 Assoc-acdm	12	 Never-married	 Craft-repair	 Own-child	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7395	53	 Self-emp-inc	197189	 HS-grad	9	 Married-civ-spouse	 Sales	 Husband	 White	 Male	0	0	72	 United-States	>50K.	<=50K.
7396	47	 Private	112362	10th	6	 Married-civ-spouse	 Sales	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7397	21	 Private	228326	 HS-grad	9	 Never-married	 Adm-clerical	 Own-child	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7398	32	 Private	307353	 HS-grad	9	 Divorced	 Adm-clerical	 Not-in-family	 Black	 Female	0	0	40	 United-States	<=50K.	<=50K.
7399	44	 Private	172160	11th	7	 Divorced	 Machine-op-inspct	 Unmarried	 Black	 Female	0	0	40	 United-States	<=50K.	<=50K.
7400	62	 Self-emp-inc	234738	 Bachelors	13	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	5013	0	50	 United-States	<=50K.	>50K.
7401	34	 Private	33117	 HS-grad	9	 Divorced	 Machine-op-inspct	 Not-in-family	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7402	64	 Self-emp-not-inc	217380	 Prof-school	15	 Divorced	 Prof-specialty	 Not-in-family	 White	 Male	0	2559	60	 United-States	>50K.	>50K.
7403	36	 Private	157954	 HS-grad	9	 Divorced	 Adm-clerical	 Unmarried	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
7404	53	 Private	164299	 Bachelors	13	 Married-civ-spouse	 Adm-clerical	 Husband	 White	 Male	0	1887	65	 United-States	>50K.	>50K.
7405	61	 Self-emp-not-inc	224981	10th	6	 Widowed	 Craft-repair	 Other-relative	 White	 Male	0	0	18	 Mexico	<=50K.	<=50K.
7406	25	 Private	281209	 HS-grad	9	 Married-civ-spouse	 Transport-moving	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7407	41	 Self-emp-not-inc	200479	 HS-grad	9	 Never-married	 Craft-repair	 Not-in-family	 White	 Male	0	0	48	 United-States	<=50K.	<=50K.
7408	28	 Private	132750	 HS-grad	9	 Divorced	 Other-service	 Unmarried	 Black	 Female	0	0	20	 United-States	<=50K.	<=50K.
7409	22	 Private	21154	 HS-grad	9	 Never-married	 Other-service	 Not-in-family	 White	 Female	0	1590	32	 United-States	<=50K.	<=50K.
7410	34	 State-gov	189843	 Some-college	10	 Married-civ-spouse	 Protective-serv	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7411	21	 Private	116657	 HS-grad	9	 Never-married	 Sales	 Other-relative	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7412	52	 Private	113522	 HS-grad	9	 Never-married	 Machine-op-inspct	 Not-in-family	 White	 Male	0	0	45	 United-States	>50K.	<=50K.
7413	53	 Private	176185	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7414	90	 Private	227796	 Assoc-acdm	12	 Never-married	 Exec-managerial	 Not-in-family	 White	 Male	6097	0	45	 United-States	>50K.	>50K.
7415	24	 Private	194891	 Assoc-voc	11	 Never-married	 Exec-managerial	 Not-in-family	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
7416	51	 Private	197189	 HS-grad	9	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7417	30	 Private	182191	 Bachelors	13	 Never-married	 Prof-specialty	 Not-in-family	 White	 Female	2202	0	38	 United-States	<=50K.	<=50K.
7418	47	 Private	242559	 Some-college	10	 Divorced	 Machine-op-inspct	 Not-in-family	 Black	 Female	0	1408	40	 United-States	<=50K.	<=50K.
7419	90	 Self-emp-not-inc	122348	 Prof-school	15	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	20051	0	45	 United-States	>50K.	>50K.
7420	44	 Private	40024	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7421	43	 Local-gov	225978	 Some-college	10	 Married-civ-spouse	 Craft-repair	 Husband	 Black	 Male	0	0	40	 United-States	>50K.	<=50K.
7422	18	 Private	407436	 HS-grad	9	 Never-married	 Craft-repair	 Own-child	 White	 Male	0	0	30	 United-States	<=50K.	<=50K.
7423	60	 Self-emp-not-inc	119471	 Assoc-acdm	12	 Married-civ-spouse	 Exec-managerial	 Husband	 Asian-Pac-Islander	 Male	0	0	40	 Japan	<=50K.	>50K.
7424	33	 Private	249409	 Masters	14	 Married-civ-spouse	 Prof-specialty	 Husband	 Black	 Male	0	0	35	 United-States	<=50K.	<=50K.
7425	38	 ?	217409	 Some-college	10	 Married-civ-spouse	 ?	 Wife	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
7426	48	 Private	148995	 Some-college	10	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	60	 United-States	<=50K.	<=50K.
7427	50	 Private	200046	 Masters	14	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	50	 United-States	>50K.	>50K.
7428	37	 Private	215618	 Bachelors	13	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	40	 United-States	>50K.	>50K.
7429	21	 Private	280081	 Some-college	10	 Never-married	 Sales	 Own-child	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
7430	46	 Self-emp-inc	340651	 Bachelors	13	 Married-civ-spouse	 Other-service	 Husband	 Black	 Male	0	1977	60	 United-States	>50K.	>50K.
7431	39	 Private	111000	 Masters	14	 Never-married	 Other-service	 Unmarried	 White	 Female	0	0	35	 United-States	<=50K.	<=50K.
7432	26	 Private	135521	 Assoc-voc	11	 Never-married	 Handlers-cleaners	 Other-relative	 White	 Male	0	0	28	 United-States	<=50K.	<=50K.
7433	24	 Self-emp-not-inc	194102	 Bachelors	13	 Never-married	 Exec-managerial	 Own-child	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7434	35	 Self-emp-not-inc	295127	 Some-college	10	 Divorced	 Farming-fishing	 Unmarried	 White	 Male	0	0	50	 United-States	<=50K.	<=50K.
7435	60	 ?	102310	 Assoc-acdm	12	 Divorced	 ?	 Not-in-family	 White	 Female	0	0	45	 Canada	<=50K.	<=50K.
7436	48	 Private	240175	11th	7	 Separated	 Other-service	 Unmarried	 Black	 Male	0	0	22	 United-States	<=50K.	<=50K.
7437	41	 Private	145441	 HS-grad	9	 Married-civ-spouse	 Machine-op-inspct	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
7438	61	 Self-emp-not-inc	243019	 Preschool	1	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7439	33	 Private	215596	9th	5	 Married-civ-spouse	 Craft-repair	 Husband	 Other	 Male	0	0	40	 Mexico	<=50K.	<=50K.
7440	25	 State-gov	31350	 Some-college	10	 Never-married	 Other-service	 Not-in-family	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7441	23	 Private	246965	 Some-college	10	 Never-married	 Machine-op-inspct	 Own-child	 Black	 Male	0	0	40	 United-States	<=50K.	<=50K.
7442	28	 Private	99838	 Bachelors	13	 Never-married	 Exec-managerial	 Not-in-family	 White	 Male	0	0	38	 ?	<=50K.	<=50K.
7443	40	 Private	340797	 Some-college	10	 Never-married	 Machine-op-inspct	 Not-in-family	 Black	 Female	0	0	40	 United-States	<=50K.	<=50K.
7444	51	 ?	29937	 HS-grad	9	 Widowed	 ?	 Not-in-family	 Amer-Indian-Eskimo	 Female	0	0	20	 United-States	<=50K.	<=50K.
7445	38	 Local-gov	30056	 Some-college	10	 Married-civ-spouse	 Other-service	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7446	32	 Private	309903	10th	6	 Never-married	 Other-service	 Unmarried	 White	 Female	0	0	25	 United-States	<=50K.	<=50K.
7447	55	 State-gov	256984	 Some-college	10	 Married-civ-spouse	 Other-service	 Husband	 Black	 Male	0	0	40	 United-States	<=50K.	<=50K.
7448	22	 Private	181723	 Some-college	10	 Married-civ-spouse	 Farming-fishing	 Husband	 White	 Male	0	0	30	 Germany	<=50K.	<=50K.
7449	37	 Private	101020	 Bachelors	13	 Separated	 Exec-managerial	 Not-in-family	 White	 Male	4787	0	55	 United-States	>50K.	>50K.
7450	44	 Self-emp-not-inc	106900	 Bachelors	13	 Divorced	 Craft-repair	 Not-in-family	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7451	24	 Private	195770	 Some-college	10	 Never-married	 Exec-managerial	 Own-child	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7452	49	 Private	102737	 Assoc-voc	11	 Divorced	 Craft-repair	 Not-in-family	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7453	35	 Local-gov	191779	 Some-college	10	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
7454	56	 Self-emp-not-inc	99479	 Some-college	10	 Married-civ-spouse	 Sales	 Husband	 White	 Male	5013	0	46	 United-States	<=50K.	>50K.
7455	62	 Private	196891	 Bachelors	13	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	40	 United-States	>50K.	>50K.
7456	19	 ?	208066	 Some-college	10	 Never-married	 ?	 Own-child	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
7457	31	 Private	54341	 HS-grad	9	 Married-civ-spouse	 Handlers-cleaners	 Husband	 White	 Male	0	0	45	 United-States	<=50K.	<=50K.
7458	21	 Private	140001	 Some-college	10	 Never-married	 Handlers-cleaners	 Own-child	 White	 Male	0	0	30	 United-States	<=50K.	<=50K.
7459	26	 Private	248220	 HS-grad	9	 Married-civ-spouse	 Adm-clerical	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7460	53	 Private	172962	 Prof-school	15	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	0	0	40	 United-States	>50K.	>50K.
7461	37	 Private	88215	 Masters	14	 Never-married	 Prof-specialty	 Not-in-family	 Asian-Pac-Islander	 Female	0	0	40	 China	<=50K.	<=50K.
7462	18	 Private	110142	11th	7	 Never-married	 Sales	 Own-child	 White	 Female	0	0	15	 United-States	<=50K.	<=50K.
7463	41	 Self-emp-not-inc	136986	 Some-college	10	 Never-married	 Craft-repair	 Not-in-family	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7464	52	 State-gov	206775	 HS-grad	9	 Married-civ-spouse	 Transport-moving	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7465	50	 Private	53497	 HS-grad	9	 Never-married	 Exec-managerial	 Not-in-family	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7466	22	 Private	238534	 Some-college	10	 Married-civ-spouse	 Sales	 Wife	 White	 Female	0	0	20	 Puerto-Rico	<=50K.	<=50K.
7467	38	 Private	143123	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7468	36	 Self-emp-not-inc	60269	 Bachelors	13	 Married-civ-spouse	 Sales	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
7469	33	 Private	82623	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	4386	0	48	 United-States	>50K.	>50K.
7470	40	 Local-gov	99666	 HS-grad	9	 Married-civ-spouse	 Transport-moving	 Husband	 White	 Male	0	0	55	 United-States	<=50K.	<=50K.
7471	61	 Private	95680	 Some-college	10	 Married-civ-spouse	 Machine-op-inspct	 Husband	 Asian-Pac-Islander	 Male	0	0	40	 United-States	>50K.	<=50K.
7472	44	 State-gov	208163	 Assoc-voc	11	 Separated	 Protective-serv	 Unmarried	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7473	41	 Private	369781	 HS-grad	9	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	55	 United-States	<=50K.	<=50K.
7474	17	 Private	311288	11th	7	 Never-married	 Exec-managerial	 Own-child	 White	 Female	0	0	24	 United-States	<=50K.	<=50K.
7475	42	 Self-emp-not-inc	152889	 Some-college	10	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	52	 United-States	<=50K.	<=50K.
7476	38	 Private	160086	 Bachelors	13	 Never-married	 Prof-specialty	 Not-in-family	 White	 Female	0	0	32	 United-States	<=50K.	<=50K.
7477	34	 Private	117963	 Masters	14	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	0	0	43	 United-States	>50K.	>50K.
7478	33	 Private	186884	 HS-grad	9	 Married-spouse-absent	 Adm-clerical	 Not-in-family	 Black	 Male	0	0	40	 United-States	<=50K.	<=50K.
7479	41	 Private	313830	 HS-grad	9	 Never-married	 Prof-specialty	 Not-in-family	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
7480	31	 ?	212529	 Some-college	10	 Never-married	 ?	 Own-child	 Black	 Male	0	0	40	 United-States	<=50K.	<=50K.
7481	41	 Self-emp-inc	124330	 Some-college	10	 Married-civ-spouse	 Sales	 Wife	 White	 Female	0	0	30	 United-States	<=50K.	<=50K.
7482	53	 Private	104501	 Bachelors	13	 Never-married	 Exec-managerial	 Not-in-family	 White	 Male	0	0	42	 United-States	<=50K.	<=50K.
7483	41	 Private	43501	 Some-college	10	 Married-civ-spouse	 Tech-support	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
7484	24	 Private	83774	 HS-grad	9	 Never-married	 Craft-repair	 Unmarried	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7485	37	 Private	216845	 Preschool	1	 Married-civ-spouse	 Farming-fishing	 Husband	 White	 Male	0	0	40	 Mexico	<=50K.	<=50K.
7486	45	 Local-gov	168191	 HS-grad	9	 Married-civ-spouse	 Transport-moving	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7487	62	 Self-emp-not-inc	166894	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	60	 United-States	<=50K.	<=50K.
7488	31	 Private	110083	 HS-grad	9	 Separated	 Exec-managerial	 Unmarried	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
7489	55	 Private	194371	 HS-grad	9	 Married-civ-spouse	 Sales	 Wife	 White	 Female	0	0	40	 Canada	>50K.	<=50K.
7490	36	 Federal-gov	125933	 Bachelors	13	 Never-married	 Prof-specialty	 Own-child	 White	 Male	0	2258	40	 United-States	<=50K.	>50K.
7491	22	 Private	444554	 Bachelors	13	 Never-married	 Exec-managerial	 Not-in-family	 White	 Male	0	0	50	 United-States	<=50K.	<=50K.
7492	34	 Private	190228	 Some-college	10	 Never-married	 Adm-clerical	 Own-child	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
7493	27	 Private	604045	 Bachelors	13	 Never-married	 Sales	 Not-in-family	 White	 Male	27828	0	40	 United-States	>50K.	>50K.
7494	36	 Private	241126	 Some-college	10	 Divorced	 Tech-support	 Unmarried	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7495	38	 Private	168355	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	48	 United-States	<=50K.	<=50K.
7496	48	 State-gov	158451	 Bachelors	13	 Separated	 Prof-specialty	 Unmarried	 White	 Female	914	0	40	 United-States	<=50K.	<=50K.
7497	50	 Private	141608	 HS-grad	9	 Separated	 Other-service	 Unmarried	 White	 Female	0	0	45	 United-States	<=50K.	<=50K.
7498	36	 Private	33157	 Some-college	10	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	50	 United-States	>50K.	<=50K.
7499	45	 Private	187563	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	5013	0	45	 United-States	<=50K.	>50K.
7500	33	 Private	26252	 Assoc-acdm	12	 Never-married	 Other-service	 Unmarried	 Amer-Indian-Eskimo	 Female	0	0	40	 United-States	<=50K.	<=50K.
7501	32	 Local-gov	318647	 HS-grad	9	 Married-civ-spouse	 Protective-serv	 Husband	 White	 Male	0	0	36	 United-States	<=50K.	<=50K.
7502	47	 Private	152572	 HS-grad	9	 Never-married	 Other-service	 Unmarried	 White	 Female	0	0	40	 Puerto-Rico	<=50K.	<=50K.
7503	30	 Private	77634	 HS-grad	9	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7504	40	 Private	199513	 Masters	14	 Divorced	 Exec-managerial	 Not-in-family	 White	 Male	0	1408	50	 United-States	<=50K.	>50K.
7505	19	 Private	260327	 Some-college	10	 Never-married	 Other-service	 Own-child	 White	 Female	0	0	18	 United-States	<=50K.	<=50K.
7506	23	 Private	437940	 HS-grad	9	 Married-civ-spouse	 Machine-op-inspct	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7507	54	 Private	137069	 Prof-school	15	 Married-civ-spouse	 Exec-managerial	 Husband	 Asian-Pac-Islander	 Male	0	0	40	 India	<=50K.	>50K.
7508	34	 Local-gov	32587	 Some-college	10	 Married-civ-spouse	 Exec-managerial	 Husband	 Amer-Indian-Eskimo	 Male	0	0	40	 United-States	<=50K.	<=50K.
7509	47	 Self-emp-inc	193960	 Some-college	10	 Married-civ-spouse	 Sales	 Husband	 White	 Male	7298	0	45	 United-States	>50K.	>50K.
7510	33	 Private	170651	 Bachelors	13	 Married-civ-spouse	 Exec-managerial	 Wife	 White	 Female	0	1977	38	 United-States	>50K.	>50K.
7511	68	 ?	186163	1st-4th	2	 Widowed	 ?	 Unmarried	 Black	 Female	0	0	40	 United-States	<=50K.	<=50K.
7512	39	 Private	114544	 Some-college	10	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	55	 United-States	>50K.	<=50K.
7513	28	 Private	159724	 Bachelors	13	 Married-spouse-absent	 Sales	 Not-in-family	 White	 Female	0	0	50	 United-States	<=50K.	<=50K.
7514	63	 Private	697806	 HS-grad	9	 Married-civ-spouse	 Transport-moving	 Husband	 White	 Male	0	0	60	 United-States	<=50K.	<=50K.
7515	34	 Private	140011	 HS-grad	9	 Never-married	 Craft-repair	 Own-child	 White	 Male	0	0	45	 United-States	<=50K.	<=50K.
7516	53	 Federal-gov	411700	 HS-grad	9	 Married-civ-spouse	 Adm-clerical	 Husband	 White	 Male	7298	0	40	 United-States	>50K.	>50K.
7517	26	 State-gov	179633	 Some-college	10	 Never-married	 Protective-serv	 Own-child	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7518	57	 Local-gov	317690	 Masters	14	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	7688	0	60	 United-States	>50K.	>50K.
7519	45	 Local-gov	213334	 Masters	14	 Never-married	 Prof-specialty	 Not-in-family	 White	 Female	0	0	45	 United-States	<=50K.	<=50K.
7520	41	 Private	165304	 Some-college	10	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	50	 Greece	<=50K.	<=50K.
7521	57	 Private	192325	 HS-grad	9	 Widowed	 Other-service	 Unmarried	 White	 Female	0	0	42	 United-States	<=50K.	<=50K.
7522	53	 Self-emp-not-inc	385183	 Some-college	10	 Married-civ-spouse	 Other-service	 Husband	 White	 Male	0	0	60	 United-States	<=50K.	<=50K.
7523	33	 Private	232650	 Bachelors	13	 Married-civ-spouse	 Sales	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
7524	47	 Self-emp-not-inc	182474	 HS-grad	9	 Married-civ-spouse	 Exec-managerial	 Wife	 White	 Female	0	0	36	 United-States	<=50K.	<=50K.
7525	37	 Private	119992	10th	6	 Married-civ-spouse	 Farming-fishing	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7526	26	 Private	376016	 HS-grad	9	 Never-married	 Other-service	 Not-in-family	 White	 Female	0	0	30	 United-States	<=50K.	<=50K.
7527	39	 Private	144638	 Masters	14	 Divorced	 Prof-specialty	 Not-in-family	 White	 Female	0	0	45	 United-States	>50K.	<=50K.
7528	48	 Federal-gov	113612	 Bachelors	13	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	0	0	40	 United-States	>50K.	>50K.
7529	65	 ?	106161	 Assoc-acdm	12	 Married-civ-spouse	 ?	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7530	36	 Self-emp-not-inc	48160	 Bachelors	13	 Married-civ-spouse	 Exec-managerial	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	>50K.
7531	30	 Self-emp-not-inc	55176	 HS-grad	9	 Married-civ-spouse	 Craft-repair	 Husband	 White	 Male	0	0	30	 United-States	<=50K.	<=50K.
7532	21	 Private	291232	 Some-college	10	 Never-married	 Other-service	 Not-in-family	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7533	55	 Private	250149	 Some-college	10	 Married-civ-spouse	 Prof-specialty	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
7534	62	 ?	221064	 Some-college	10	 Married-civ-spouse	 ?	 Husband	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7535	27	 Self-emp-not-inc	87745	 Assoc-voc	11	 Married-civ-spouse	 Farming-fishing	 Husband	 White	 Male	0	0	70	 United-States	<=50K.	<=50K.
7536	35	 Private	97136	 Some-college	10	 Never-married	 Other-service	 Unmarried	 Black	 Female	0	0	37	 United-States	<=50K.	<=50K.
7537	18	 Private	632271	 Some-college	10	 Married-spouse-absent	 Adm-clerical	 Other-relative	 White	 Female	0	0	40	 Peru	<=50K.	<=50K.
7538	18	 Private	295607	10th	6	 Never-married	 Transport-moving	 Own-child	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7539	84	 ?	163443	7th-8th	4	 Widowed	 ?	 Not-in-family	 White	 Male	0	0	3	 United-States	<=50K.	<=50K.
7540	78	 Self-emp-not-inc	213136	 HS-grad	9	 Widowed	 Exec-managerial	 Not-in-family	 White	 Male	0	0	24	 United-States	<=50K.	<=50K.
7541	23	 Private	107882	 Bachelors	13	 Never-married	 Tech-support	 Own-child	 White	 Female	0	0	50	 United-States	<=50K.	<=50K.
7542	35	 Private	214378	 HS-grad	9	 Never-married	 Adm-clerical	 Own-child	 White	 Female	0	0	40	 United-States	<=50K.	<=50K.
7543	24	 Private	236427	 Some-college	10	 Married-civ-spouse	 Adm-clerical	 Husband	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
7544	28	 Private	34292	 HS-grad	9	 Never-married	 Craft-repair	 Own-child	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7545	33	 Private	204780	 Some-college	10	 Married-civ-spouse	 Adm-clerical	 Wife	 White	 Female	15024	0	40	 United-States	>50K.	>50K.
7546	22	 Private	161508	 Some-college	10	 Never-married	 Prof-specialty	 Own-child	 White	 Male	0	0	40	 United-States	<=50K.	<=50K.
7547	80	 Private	151959	 HS-grad	9	 Widowed	 Other-service	 Not-in-family	 Black	 Male	0	0	15	 United-States	<=50K.	<=50K.
7548	41	 Private	196001	 HS-grad	9	 Married-civ-spouse	 Sales	 Wife	 White	 Female	0	0	20	 United-States	<=50K.	<=50K.
7549	27	 Self-emp-not-inc	211259	 Masters	14	 Never-married	 Prof-specialty	 Not-in-family	 White	 Male	0	0	40	 United-States	>50K.	<=50K.
7550	45	 Private	35136	 Bachelors	13	 Married-civ-spouse	 Tech-support	 Husband	 Black	 Male	0	0	40	 United-States	>50K.	<=50K.
7551	52	 Private	288353	 Bachelors	13	 Married-civ-spouse	 Sales	 Husband	 White	 Male	99999	0	48	 United-States	>50K.	>50K.
