,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,Bayes Classification
12582,31, Private,193285, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0,0
12583,35, Private,261241, HS,9, Divorced, Transport-moving, Not-in-family, White, Male,0,1741,60, United-States,0,1
12584,42, Federal-gov,108183, Higher ed,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,40, South,1,1
12585,20, Private,296618, HS,9, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States,0,0
12586,30, Local-gov,257796, Higher ed,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0
12587,25, Private,155320, Higher ed,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, United-States,0,0
12588,22, Private,151888, HS,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0,0
12589,65, ?,143118, HS,9, Widowed, ?, Unmarried, White, Female,0,2206,10, United-States,0,1
12590,31, Private,66278, Higher ed,10, Married-civ-spouse, Prof-specialty, Wife, White, Female,3908,0,40, United-States,0,1
12591,56, Private,92444, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States,1,0
12592,51, Private,229272, HS,9, Divorced, Other-service, Other-relative, Black, Male,0,0,32, Haiti,0,0
12593,36, Self-emp-not-inc,207202, HS,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,0,0
12594,44, State-gov,154176, Higher ed,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,1590,40, United-States,0,1
12595,49, Private,180899, Higher ed,14, Divorced, Exec-managerial, Unmarried, White, Male,0,1755,45, United-States,1,1
12596,28, Private,205337, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
12597,57, Private,180779, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States,1,1
12598,33, Self-emp-not-inc,343021, Higher ed,10, Never-married, Sales, Not-in-family, White, Male,0,0,65, United-States,0,0
12599,49, Private,176814, Higher ed,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,5178,0,40, United-States,1,1
12600,74, State-gov,88638, Higher ed,16, Never-married, Prof-specialty, Other-relative, White, Female,0,3683,20, United-States,1,1
12601,48, Private,248059, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,45, United-States,0,1
12602,38, Private,409604, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,1,1
12603,39, Private,185053, HS,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0,0
12604,46, Private,332884, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,65, United-States,1,1
12605,56, Private,212864, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,1
12606,27, Private,66473, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,0
12607,17, Private,285169, HS,7, Never-married, Priv-house-serv, Own-child, White, Female,0,0,40, United-States,0,0
12608,28, Private,175431, HS,5, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,0,0
12609,18, ?,152641, HS,6, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0,0
12610,42, Private,339346, Higher ed,14, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States,0,0
12611,39, Private,287306, Higher ed,10, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0,0
12612,29, Self-emp-not-inc,70604, HS,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,3464,0,40, United-States,0,1
12613,21, Private,88926, Higher ed,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,10, United-States,0,0
12614,36, Private,91275, Higher ed,10, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States,0,0
12615,56, Private,244554, HS,6, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States,0,0
12616,49, Private,232586, HS,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
12617,47, Self-emp-inc,127678, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States,0,1
12618,44, Private,162184, Higher ed,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0,0
12619,40, Private,408229, HS,2, Never-married, Other-service, Not-in-family, White, Male,0,0,45, El-Salvador,0,0
12620,43, State-gov,139734, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,1,1
12621,62, Private,197286, HS,8, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, Germany,0,0
12622,52, Private,229983, Higher ed,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,3103,0,30, United-States,1,1
12623,25, Private,252803, HS,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States,0,0
12624,63, Self-emp-inc,110890, Higher ed,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States,1,0
12625,51, Private,160724, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,99, South,0,1
12626,25, Private,89625, HS,9, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States,0,0
12627,62, ?,266037, Higher ed,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,0,0
12628,27, Private,126730, HS,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0,0
12629,48, Federal-gov,96854, Higher ed,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States,0,0
12630,32, Private,186788, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0,0
12631,36, Private,28996, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,0,0
12632,30, Self-emp-not-inc,347166, HS,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0,0
12633,45, State-gov,110311, Higher ed,14, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0,0
12634,27, Private,310850, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0,0
12635,41, Private,220694, Higher ed,13, Divorced, Other-service, Not-in-family, White, Male,0,0,37, United-States,0,0
12636,61, Private,149405, HS,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,0,0
12637,70, Self-emp-inc,131699, Higher ed,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,55, United-States,0,0
12638,55, Private,49996, HS,7, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States,0,0
12639,35, Private,187112, Higher ed,13, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States,0,0
12640,36, Private,180859, Higher ed,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,38, United-States,0,0
12641,29, Private,185647, Higher ed,10, Never-married, Tech-support, Own-child, White, Male,0,0,60, United-States,0,0
12642,30, Private,316606, Higher ed,13, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,0,0
12643,45, Private,274657, HS,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, ?,0,0
12644,39, Federal-gov,193583, Higher ed,13, Divorced, Prof-specialty, Unmarried, White, Female,5455,0,60, United-States,0,1
12645,18, Private,338836, HS,9, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,0,0
12646,28, Private,216814, HS,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,0,0
12647,27, Private,106935, Higher ed,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0,0
12648,38, Private,223433, HS,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0,0
12649,33, Private,174789, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
12650,25, Private,135603, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1,0
12651,25, ?,344719, HS,9, Married-civ-spouse, ?, Wife, White, Female,0,0,4, United-States,0,0
12652,38, Private,372484, HS,7, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States,0,0
12653,23, Private,181820, Higher ed,10, Never-married, Farming-fishing, Unmarried, White, Male,0,0,45, United-States,0,0
12654,40, Private,235371, Higher ed,11, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States,0,0
12655,36, Self-emp-inc,216711, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, ?,1,1
12656,20, Private,299399, Higher ed,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0,0
12657,41, Private,202508, HS,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,0,0
12658,44, Private,172025, Higher ed,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,0,0
12659,49, Self-emp-inc,246891, Higher ed,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1,1
12660,22, Private,450920, Higher ed,12, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0,0
12661,26, Private,53598, Higher ed,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0
12662,47, Private,103757, Higher ed,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0,0
12663,48, Private,76017, HS,9, Widowed, Other-service, Unmarried, White, Female,0,0,25, United-States,0,0
12664,28, Self-emp-inc,80158, HS,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0,0
12665,37, Federal-gov,90881, Higher ed,10, Separated, Exec-managerial, Not-in-family, White, Male,8614,0,55, United-States,1,1
12666,44, Private,427952, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0,1
12667,20, ?,230955, HS,8, Never-married, ?, Not-in-family, Black, Female,0,0,35, United-States,0,0
12668,53, Private,177916, Higher ed,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States,1,1
12669,36, Private,342642, Higher ed,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,15, United-States,0,0
12670,77, Private,253642, HS,4, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,30, United-States,0,0
12671,21, Private,219086, HS,9, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States,0,0
12672,24, Private,162593, Higher ed,13, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States,0,0
12673,30, Private,87561, Higher ed,12, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,0,0
12674,51, Local-gov,142411, Higher ed,11, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States,0,0
12675,22, Private,154422, Higher ed,10, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,0,0,30, Philippines,0,0
12676,23, Private,169104, Higher ed,10, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States,0,0
12677,47, Private,193047, Higher ed,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States,1,1
12678,17, Private,151141, HS,8, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,0,0
12679,48, Private,267912, Higher ed,13, Never-married, Other-service, Not-in-family, White, Male,0,0,50, Mexico,1,0
12680,43, Private,137126, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1,0
12681,34, Private,152453, HS,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala,0,0
12682,19, Private,357059, HS,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States,0,0
12683,42, State-gov,202011, Higher ed,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0,0
12684,23, Private,98283, Higher ed,13, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States,0,0
12685,61, Self-emp-not-inc,176965, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1,1
12686,63, Private,187919, HS,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States,0,0
12687,65, Private,274916, HS,9, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States,0,0
12688,37, Private,105813, Higher ed,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States,1,1
12689,41, Local-gov,193524, Higher ed,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1,0
12690,35, Private,152734, Higher ed,10, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, ?,0,0
12691,21, Private,263641, HS,9, Divorced, Sales, Other-relative, White, Female,0,0,40, United-States,0,0
12692,48, Local-gov,102076, Higher ed,13, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States,0,0
12693,51, State-gov,155594, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, United-States,1,1
12694,43, Private,33331, Higher ed,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,0,1
12695,22, State-gov,156773, Higher ed,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,15, ?,0,0
12696,56, Self-emp-not-inc,115439, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,0,0
12697,47, Private,181652, HS,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0
12698,26, Private,120268, Higher ed,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,24, United-States,0,0
12699,39, Private,196308, Higher ed,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,24, United-States,0,0
12700,45, Self-emp-not-inc,40690, Higher ed,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,75, United-States,0,0
12701,49, Private,228583, HS,9, Divorced, Other-service, Unmarried, White, Male,0,0,40, Columbia,0,0
12702,23, Private,695136, HS,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States,0,0
12703,69, Private,209236, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,36, United-States,0,0
12704,41, Federal-gov,214838, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1,1
12705,40, Self-emp-not-inc,188436, HS,9, Separated, Exec-managerial, Other-relative, White, Male,0,0,40, United-States,0,0
12706,25, Private,177625, HS,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0,0
12707,52, Private,124591, HS,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States,0,0
12708,28, Private,230856, Higher ed,10, Never-married, Prof-specialty, Not-in-family, Black, Female,3325,0,50, United-States,0,0
12709,50, Federal-gov,221532, Higher ed,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1,0
12710,21, Private,232577, Higher ed,11, Never-married, Tech-support, Own-child, White, Female,0,0,30, United-States,0,0
12711,48, Private,168216, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1,0
12712,27, Private,214702, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States,1,0
12713,63, Private,237620, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,0,0
12714,47, State-gov,54887, Higher ed,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1,1
12715,37, Self-emp-not-inc,164526, Higher ed,16, Never-married, Prof-specialty, Not-in-family, White, Male,14084,0,45, United-States,1,1
12716,28, Private,224506, Higher ed,10, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, ?,0,0
12717,58, Private,183870, HS,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0,0
12718,41, Private,208330, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,51, United-States,0,0
12719,67, Self-emp-inc,168370, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0,0
12720,62, Self-emp-not-inc,320376, HS,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,48, United-States,0,0
12721,28, Private,192384, Higher ed,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,1,0
12722,26, Private,167350, HS,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0,0
12723,46, Self-emp-not-inc,103538, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States,1,1
