LIMIT_BAL,sex,education,MARRIAGE,age,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
14,female,high school,1,25,-2,-2,-2,-2,-2,-2,7.691,2.2972,2.8336,3.0281,3.8339,8.0792,0.1994,1.8002,0.3001,0.9004,4.5117,4.0158,0
5,female,higher ed,2,43,1,2,0,0,0,0,4.8777,4.7331,4.801,2.4331,2.5553,2.6733,0,0.2,0.1,0.2,0.2,0.2,0
28,female,higher ed,2,31,-2,-2,-2,-2,-2,-2,0.2419,1.0499,1.6243,0,0,0,1.0517,1.6494,0,0,0,0,0
36,female,higher ed,2,31,-2,-2,-2,-2,-2,-2,0.0211,0.007,0,0.16,0,0.1101,0.007,0,0.16,0,0.1101,0,0
5,male,high school,2,22,0,0,0,0,0,0,4.5803,4.6696,1.5287,0.7694,0.7921,0.8041,0.24,0.1123,0.05,0.05,0.04,0.05,0
2,male,higher ed,2,21,0,0,-1,0,0,0,1.9739,1.7875,1.9174,1.9158,1.8762,1.9223,0.1,2.6299,0.0673,0.068,0.0772,0.0851,0
31,female,higher ed,1,34,0,0,0,0,0,0,8.7842,4.2594,2.6198,2.6766,2.7341,2.8891,0.3021,0.16,0.1,0.1,0.2,0.3,0
26,female,high school,2,33,0,0,-2,-2,-2,-1,0.7571,0.3563,0.2786,-0.0014,-0.0014,1.2074,0.1,0.2786,0.0014,0,1.2088,0.2021,0
8,male,higher ed,1,41,3,2,2,2,2,0,0.7866,0.8788,0.8498,0.9155,0.8864,0.9215,0.12,0,0.08,0,0.05,0.09,1
3,male,high school,2,42,1,2,0,0,0,0,1.3347,1.2843,1.385,1.4125,1.4423,1.4516,0,0.1227,0.0502,0.0522,0.0521,0.0521,1
34,female,higher ed,2,29,0,0,0,0,0,0,13.5538,11.3464,8.8629,7.1435,6.9725,6.9714,0.4093,0.3,1.1115,0.2052,0.25,0.11,0
26,female,higher ed,2,27,-1,-1,-1,0,0,0,3.7003,0.1105,0.249,1.7445,0.1795,0.0278,0.1305,0.269,1.565,0,0.0278,0.25,0
42,female,higher ed,1,40,0,0,0,2,0,0,3.3561,3.8901,3.871,3.8022,2.0256,2.2743,0.59,0.09,0.0101,0.3,0.3,0.5,0
8,female,higher ed,1,54,2,2,2,0,0,0,1.2894,1.5449,1.4909,1.4915,1.5382,1.6374,0.3084,0,0.055,0.0707,0.14,0.02,1
40,male,higher ed,1,36,0,0,0,0,0,-1,4.4765,3.5776,6.7887,2.0356,1.278,1.1625,1.0006,0.3072,0.0072,0.0062,1.1681,3.1071,0
46,male,higher ed,1,50,-1,-1,-1,-1,-1,-1,3.0765,1.3883,1.9146,2.7639,3.8586,-0.026,1.3953,1.9441,2.7778,3.878,0,0,0
20,male,higher ed,2,39,0,0,0,0,0,0,3.1236,3.1996,3.2704,3.3351,3.405,3.6184,0.1838,0.1546,0.1193,0.1236,0.27,0.1022,0
16,male,higher ed,1,52,-1,-1,2,-1,2,-1,0.039,0.078,0.039,0.108,0.054,0.039,0.078,0,0.108,0,0.039,0.039,0
7,male,higher ed,2,26,0,0,0,0,0,0,0.6121,0.7064,0.8143,0.8507,0.8869,0.922,0.12,0.12,0.05,0.05,0.05,0.05,1
29,male,high school,2,43,-2,-2,-1,0,0,0,17.0823,17.465,12.3514,12.5973,12.8608,12.7976,0.805,12.3514,0.4274,0.4426,0.4859,0.5407,0
12,female,higher ed,2,29,0,0,0,0,-2,-1,5.015,4.4742,3.3231,-0.132,-0.066,0.0956,0.5069,0.2805,0,0,0.1616,0,0
10,female,higher ed,2,26,0,0,0,-1,-1,2,2.4459,2.6726,2.5669,0.0881,5.754,5.5038,0.3,0.1016,0.2007,5.75,0.2,0,0
3,female,high school,1,55,0,0,0,0,0,0,2.7381,2.7803,2.817,0.9515,0.078,0,0.1633,0.1,0.119,0,0,0,0
3,female,higher ed,2,23,2,0,0,0,0,0,1.4546,1.557,1.6882,1.6911,1.7416,1.7608,0.1265,0.1577,0.0606,0.0778,0.063,0.0653,1
5,female,higher ed,2,23,0,0,0,0,0,0,3.3959,3.5409,3.612,3.6991,3.7744,3.9115,0.2,0.1601,0.1472,0.15,0.2,0.5,0
21,female,higher ed,1,39,-1,-1,-1,-1,-1,-1,0.4443,0.3569,0.1737,0.2433,0.3115,0.3899,0.3569,0.1737,0.2433,0.3115,0.3899,0.246,1
1,male,high school,2,24,1,3,2,3,2,0,0.553,0.5792,0.605,0.5808,0.5569,0.5876,0.05,0.05,0,0,0.04,0.0364,1
25,female,higher ed,1,50,-2,-2,-1,-1,-1,-2,1.8381,0.2749,0.5285,0.9138,0.1187,0.1235,0.2749,0.5674,0.9527,0.1187,0.1235,0.2678,0
23,female,higher ed,1,31,1,-1,0,0,0,0,0,0.2716,0.3648,0.6648,0.7982,0.9203,0.2716,0.1,0.3,0.4,0.2,0.1,0
15,male,higher ed,2,26,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,female,higher ed,2,22,1,2,2,0,0,-2,2.1672,2.2031,2.1247,0.7475,0,0,0.1,0.0018,0.03,0,0,0,1
15,female,higher ed,1,41,0,0,0,0,0,0,8.0435,7.4826,7.4485,7.1935,7.1757,7.1844,0.3349,0.32,0.27,0.2711,0.28,0.1561,0
2,male,high school,2,48,0,0,0,0,2,0,0.5861,0.6728,0.7739,0.8339,0.8061,0.8221,0.1119,0.113,0.073,0,0.0294,0.0305,0
40,female,higher ed,2,30,-1,-1,-1,-1,-1,-1,0.1919,0.7381,0.2691,0.1781,0.7123,0.147,0.7389,0.2691,0.1781,0.7123,0.147,3.7546,0
2,female,higher ed,1,40,2,2,4,3,2,0,1.7761,2.1152,2.0508,1.9933,1.9517,2.0235,0.4,0,0,0,0.1,0.3,0
44,female,higher ed,1,45,-1,-1,-1,3,2,2,0.06,-0.042,0.0417,0.2217,0.1321,0.8879,0,0.1937,0.18,0,0.848,0,1
2,male,higher ed,2,26,-1,-1,-1,-1,-1,-1,0.1439,0.1261,0.039,0.054,0.054,0.054,0.1261,0.039,0.054,0.054,0.054,0.078,0
32,male,higher ed,2,26,-1,-1,-1,-1,-1,-1,0.0316,0.0316,0.0316,0.0316,0.0316,0.0316,0.0316,0.0316,0.0316,0.0316,0.0316,0.0316,0
30,male,higher ed,1,37,0,0,-2,-2,-2,-2,4.1,0,0,0,0,0,0,0,0,0,0,0,0
5,female,high school,1,24,-1,-1,2,0,-1,-1,1.8965,2.1647,2.0731,1.3555,0.2338,4.1191,0.3,0.0015,0.0587,0.2338,4.1191,1.8957,0
21,male,higher ed,2,27,0,0,0,2,2,0,11.0757,11.3139,11.9812,12.0763,11.8722,12.1249,0.565,1.01,0.44,0,0.45,0.45,0
35,female,higher ed,2,33,-1,-1,-1,-1,0,-1,0.2383,0.9911,1.2149,1.4774,0.2154,6.7081,0.9911,1.2149,1.6928,0,6.7081,10.3202,0
47,male,higher ed,1,33,-1,-1,-1,-1,0,0,0.126,0.2516,0.0181,0.3011,0.2891,0.3502,0.253,0.0181,0.302,0.1804,0.1517,0.1958,0
30,female,higher ed,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,male,higher ed,2,25,2,2,3,3,3,3,0.105,0.105,0.105,0.105,0.105,0.105,0,0,0,0,0,0,1
21,male,higher ed,2,28,0,0,0,0,0,0,18.0004,18.4401,17.1506,13.3206,9.8885,8.8101,0.9,0.75,0.5503,0.4185,0.45,0.3875,0
3,female,higher ed,1,37,0,0,0,0,0,0,0.8301,0.9156,0.8983,0.8141,0.6422,0.5187,0.1191,0.1079,0.0239,0.0209,0.0206,0.016,0
20,female,higher ed,2,27,0,0,0,0,0,0,12.7843,13.1352,13.0884,13.2142,11.8084,11.4281,0.6579,0.4734,0.4368,0.4183,0.4227,0.4066,0
14,male,higher ed,1,41,0,0,0,0,0,0,8.2309,9.2682,10.3265,11.7188,11.3368,11.9194,1.2682,1.3265,1.7188,1,1.5,0,0
5,female,higher ed,2,26,0,0,0,0,0,0,4.5431,4.5187,3.425,3.0276,3.0894,0,0.1811,0.14,0.0606,0.0618,0,0,0
1,male,higher ed,2,32,1,2,0,0,0,0,0.9001,0.8322,0.863,0.863,0.785,0.815,0,0.14,0,0,0.16,0,1
39,female,higher ed,2,28,0,0,0,0,0,0,11.672,12.1588,12.1854,9.0634,8.4353,5.7677,0.7,0.5,0.4,0.5,1,2,0
5,female,high school,1,50,0,0,0,0,0,0,4.8173,2.8233,2.861,2.8808,2.9403,2.026,0.2235,0.1612,0.12,0.1057,0.0871,0.0897,0
5,female,higher ed,1,25,0,0,0,0,0,0,1.6221,1.8965,1.9602,2.2156,2.2732,1.1378,0.3,0.15,0.46,0.1,0.06,0.0258,1
3,female,high school,2,31,-1,-1,-1,-1,-1,-2,0.5477,0.7314,0.297,0.2587,0,0,0.8011,0.297,0.2587,0,0,0,0
5,female,higher ed,2,31,3,3,4,3,2,5,2.7166,3.019,2.9421,2.8652,3.4032,3.2913,0.3769,0,0,0.6,0,0,1
5,female,higher ed,2,33,1,-2,-1,0,0,-1,0,0,1.2493,2.8365,0.63,0.0999,0,1.2493,1.6,0,0.0999,0,0
26,male,higher ed,3,41,0,0,0,0,0,0,25.3795,25.3126,25.3218,24.977,24.3277,24.0576,0.9269,0.909,0.9034,0.8521,1.0067,0.81,0
5,female,higher ed,2,34,1,-2,-2,-2,-2,-2,0,0,0,0,0.03,0.015,0,0,0,0.03,0,0.098,0
14,male,higher ed,2,28,-1,-1,-1,-1,-1,-1,0.0639,0.8358,0.262,0.2073,0.4732,0.1131,0.8358,0.262,0.2077,0.4732,0.1131,0.2114,0
49,male,higher ed,2,28,0,0,0,0,0,0,42.2483,43.0538,39.267,39.0031,39.6687,40.4885,1.5358,1.5049,1.45,1.4,1.5021,1.0664,0
6,female,higher ed,2,24,1,2,0,0,0,0,6.0425,5.7786,5.5272,5.5925,5.7063,4.8228,0.0028,0.25,0.2,0.203,0.21,0.35,1
8,male,higher ed,2,39,2,0,0,2,2,0,6.2281,6.3774,6.8204,6.9484,6.8247,7.111,0.25,0.55,0.3,0,0.4,0.25,1
8,male,higher ed,2,26,0,0,0,0,0,0,5.1533,4.5147,4.5921,4.6629,4.7655,4.8496,0.18,0.18,0.169,0.175,0.1887,0.18,0
29,male,higher ed,2,28,0,0,0,0,0,0,16.2118,15.0366,14.8949,14.1711,12.2755,21.6138,0.6,0.6,0.5,1,10,0.7681,0
28,male,higher ed,2,28,0,0,0,0,0,0,10.4451,10.596,10.0542,10.3087,10.3983,10.5638,0.447,0.4188,0.5,0.3679,0.3703,0.3652,0
13,male,higher ed,2,29,0,0,0,0,0,2,11.1731,10.8635,10.8842,11.0236,11.4763,11.8884,0.6,0.6,0.5,0.68,0.65,0,0
2,male,high school,1,52,-1,-1,-1,-1,-1,-1,0.2912,0.039,0.078,0.078,0.078,0.039,0.039,0.078,0.078,0.078,0.039,0.078,0
5,male,higher ed,2,31,0,0,0,0,2,0,4.8548,4.9579,2.7496,2.0414,1.9978,1.8547,0.2032,0.1304,0.15,0,0.0868,0.1,1
33,female,higher ed,2,28,1,-1,2,2,2,2,0.0963,0.0011,0.0011,0.0011,0.0011,0.0011,0.0504,0,0,0,0,0,0
15,female,high school,2,40,0,-1,-1,0,-1,0,9.5943,0.1473,0.1863,0.039,0.0772,0.0382,3.2153,0.1863,0,0.0772,0,0.0398,1
15,female,higher ed,2,26,0,0,0,0,0,0,9.6739,9.8351,10.0369,10.1035,10.1982,10.397,0.4,0.45,0.4,0.4,0.5,0.5,0
21,male,higher ed,3,27,0,0,0,0,0,0,8.1387,8.2679,8.4014,8.4365,8.6517,8.7296,0.3883,0.4,0.3008,0.35,0.3139,0.3373,0
1,male,higher ed,3,28,0,0,0,0,0,0,0.5757,0.6805,0.7662,0.8034,0.8256,0.8957,0.13,0.1128,0.05,0.05,0.1,0.05,1
30,female,high school,1,32,0,0,0,0,0,-2,1.5003,1.4469,1.52,1.8,0,0,0.1469,0.12,0.3,0,0,0,0
14,female,higher ed,2,35,0,0,0,0,0,0,14.0387,12.9846,8.7849,8.4455,8.7287,8.1423,0.5509,0.7124,0.2866,0.4033,0.5954,0.312,0
5,female,higher ed,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0.9033,0
14,male,higher ed,2,30,-1,-1,-1,-1,-1,-1,0.175,0.1003,0,0.044,0.1367,0.089,0.1003,0,0.044,0.1367,0.089,0,0
5,female,higher ed,1,32,0,0,0,0,0,0,4.661,4.5005,4.3448,1.5075,1.6534,1.6809,0.2021,0.15,0.07,0.17,0.07,0.0623,0
50,male,higher ed,2,35,-1,0,0,0,0,-1,0.1369,0.6138,2.0424,0.784,0.0846,0.079,0.4769,1.9629,0.0157,0,0.079,0.086,0
50,female,high school,1,36,0,0,0,0,0,0,7.0016,7.0837,6.3488,3.205,4.6393,3.5207,0.2568,0.2,0.1285,1.5,0.152,0.6994,0
2,male,higher ed,2,38,2,-1,-1,-1,-1,-1,0.1442,0.1261,0.039,0.039,0.039,0.093,0.1261,0.039,0.039,0.039,0.093,0,0
42,male,higher ed,1,47,-1,-1,-1,-1,-1,-1,1.0517,1.5571,0.909,0.9622,1.0223,0.3942,1.5585,0.91,0.9628,1.0223,0.3942,0.3754,0
6,male,higher ed,1,37,1,2,3,4,4,3,2.2007,2.436,2.6647,2.7912,2.6889,2.914,0.3,0.3,0.2,0,0.3,0.3,1
6,male,higher ed,1,37,0,0,0,0,0,2,3.001,3.4169,3.8551,4.2922,4.7245,4.4208,0.5,0.5,0.5,0.5,0,1,0
19,female,higher ed,2,35,0,0,0,0,0,0,15.836,11.3702,9.5214,9.5713,9.7079,9.7659,0.48,0.43,0.36,0.37,0.4,0.36,0
22,male,higher ed,1,48,3,2,2,-2,-2,-2,0.25,0.25,0,0,0,0,0,0,0,0,0,0,1
11,female,higher ed,2,28,2,2,2,2,2,2,8.6774,8.8702,8.9655,9.0593,8.9025,9.4509,0.42,0.33,0.33,0,0.7,0.23,1
29,male,higher ed,1,33,-1,-1,-1,-1,-1,-1,0.13,0,0.05,0.1,0.3441,0.2415,0,0.05,0.1,0.3441,0.2415,0.1643,0
5,female,higher ed,1,25,2,0,0,0,0,0,5.0105,5.0802,4.9988,1.9287,1.9698,2.0228,0.23,0.1305,0.1,0.0855,0.1,0.1,0
11,female,higher ed,2,39,0,0,0,0,0,0,21.0804,10.7572,10.0475,4.8409,4.7693,4.9018,0.5426,0.4244,0.1837,0.1713,0.21,0.202,0
23,female,higher ed,1,35,-2,-2,-2,-2,-2,-2,0.2132,0.152,0.3543,0.3351,-0.0004,0.3267,0.1531,0.3553,0.3351,0.0004,0.3271,0.4649,0
25,female,higher ed,1,42,-1,-1,-2,-2,-2,-2,1.624,0,0,0,0,0,0,0,0,0,0,0,0
10,male,higher ed,2,26,0,0,0,0,0,0,0.7136,0.8515,0.9749,1.4188,1.6602,1.9575,0.15,0.15,0.45,0.5,0.5,0.5,0
3,female,higher ed,2,23,0,0,0,2,2,2,2.9064,2.7368,3.0475,2.7808,3.1208,3.0582,0.2,0.5026,0,0.4,0,0.15,0
23,male,higher ed,1,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,male,higher ed,1,29,0,0,0,0,0,0,4.966,4.7359,4.5517,2.9699,2.8877,2.9531,0.2,0.15,0.2,0.11,0.2,1.2,1
42,male,higher ed,2,33,1,-1,-1,-2,-2,-2,-0.019,0.6509,0,0,0,0,0.6699,0,0,0,0,0,0
3,male,higher ed,2,33,0,0,0,0,0,0,3.0247,2.9118,2.9997,3.0067,2.6709,1.3836,0.159,0.1469,0.0929,0.1265,0.0886,0.0066,0
2,male,higher ed,2,34,1,2,0,0,0,0,0.8834,0.7499,0.8147,0.7247,0.4617,0,0.1,0.1,0.13,0.15,0.168,0,1
20,female,higher ed,1,43,0,0,0,0,0,0,20.0898,19.7438,20.0912,14.5658,14.6351,14.9667,1,0.9,0.6,0.6,0.6,0.6,0
9,female,higher ed,2,27,1,2,2,2,2,2,1.7374,1.6806,1.8768,1.8169,1.9682,1.922,0,0.2251,0,0.1807,0,1,0
11,male,high school,1,45,0,0,0,0,0,0,6.682,3.6002,3.7484,3.8935,4.0633,4.1393,0.44,0.39,0.39,0.4,0.31,0.16,0
6,female,higher ed,2,26,0,0,0,0,0,2,5.8452,5.2445,5.2974,5.4589,5.9518,6.0491,0.25,0.2,0.25,0.6,0.21,0,0
8,male,higher ed,2,35,0,0,0,0,-1,-1,3.7642,3.9947,4.3773,3.183,0.7848,0.039,0.4,0.5,0.55,0.7848,0.039,0.078,0
5,male,high school,1,41,1,2,2,0,0,0,8.5579,7.8993,6.9424,6.4201,5.811,5.7337,0.3023,0.0023,0.4023,0.2523,0.7926,0.0102,0
18,male,higher ed,2,28,1,-2,-2,-2,-1,-1,0,0,0,0,0.0383,0.2388,0,0,0,0.0773,0.2395,0.0847,0
11,female,higher ed,2,39,0,0,0,0,0,0,10.9221,11.1674,11.1867,11.1535,11.187,11.0979,0.423,0.423,0.42,0.43,0.415,0.422,0
15,female,higher ed,1,33,0,0,0,0,0,0,5.0286,11.0884,11.3152,11.6097,11.85,12.0896,6.1101,0.321,0.3911,0.3354,0.34,0.35,0
12,female,higher ed,2,30,0,0,0,0,0,0,10.4801,10.0502,8.6478,8.1902,7.8616,8.0307,0.4,0.296,0.3833,0.2855,0.3,0.3,0
15,male,higher ed,2,40,0,0,0,0,0,0,15.2175,14.8872,14.5978,13.9791,14.2745,14.6872,0.58,0.5245,0.52,0.52,0.65,0.72,0
36,female,high school,1,42,-1,-1,-1,-1,-1,-1,0.9152,0.6329,2.183,0.5469,0.9057,0.0312,0.6361,2.2236,0.5682,0.9147,0.0313,0.6548,0
6,male,higher ed,1,56,0,0,0,0,0,0,2.6344,2.6382,2.7046,2.7187,2.7372,2.7549,0.1446,0.15,0.096,0.1,0.1027,0.086,1
48,male,higher ed,1,40,0,0,0,0,0,0,6.9011,6.9842,7.1857,6.6673,6.52,6.5511,0.3,0.3,0.2096,0.2115,0.2089,0.2207,0
40,female,higher ed,2,25,0,0,0,0,0,0,39.3159,4.4917,5.2366,2.9995,2.2722,2.4479,0.2522,1.7213,0.1,0.1,0.21,15.47,0
6,female,higher ed,2,24,1,2,3,3,2,2,4.4238,4.7076,4.8871,4.7669,4.8135,5.0056,0.4,0.3,0,0.15,0.3,0.275,0
24,female,higher ed,1,29,0,0,2,2,2,0,19.8128,21.1417,20.6386,21.9111,21.1373,21.1215,1.65,0,1.6007,0.0007,0.8229,0.7621,1
3,female,higher ed,2,27,0,0,0,-2,-2,-2,0.3415,0.433,0,0,0,0,0.1,0.1,0,0,0,0,0
24,female,higher ed,2,38,0,0,0,0,0,-1,13.8151,11.1189,7.588,4.6407,1.2697,21.5281,0.6021,0.3004,0.4006,0.5,21.5281,0.8,0
5,female,higher ed,2,23,0,0,0,2,0,0,1.637,1.5373,1.2065,1.0199,0.9261,0.6816,0.1524,0.2588,0,0.0284,0.1,0.1,1
13,female,higher ed,2,27,0,0,0,0,0,0,9.1467,6.8747,6.6372,6.4854,6.6432,4.6919,0.3247,0.3372,0.2354,0.2432,0.2919,0.1926,0
3,female,higher ed,1,49,2,0,0,0,2,2,2.3778,2.4507,2.5892,2.7366,2.6798,2.8321,0.1415,0.18,0.22,0,0.25,0,0
1,male,higher ed,1,35,0,0,0,0,0,0,0.9159,1.0004,0.9722,1.0044,0.9856,1.0285,0.116,0.1139,0.1241,0.0345,0.058,0.018,0
18,male,higher ed,2,27,0,0,0,0,0,0,5.1826,0.6699,0.6529,10.4327,10.5867,10.6806,0.15,0.2,10,0.45,0.5041,0.2,0
23,female,high school,2,26,0,0,0,0,0,0,1.4361,1.5491,1.619,1.1849,1.1826,0.6248,0.1369,0.1068,0.0306,0.0457,0.0348,0.05,0
3,female,higher ed,2,27,1,2,0,0,2,0,2.8686,2.762,2.8164,3.0444,2.9887,2.9153,0,0.2,0.3,0,0.1,0.1,0
5,male,high school,1,52,1,2,2,0,0,2,0.7839,0.8761,0.8472,0.8641,0.9298,0.9,0.12,0,0.031,0.0797,0,0.0333,0
50,male,higher ed,2,30,-1,-1,-1,0,0,-1,0.1089,5.8665,16.8052,25.4571,5.9587,1.3398,5.8665,17.0119,15.6,0.2,1.3398,52.7143,0
36,male,higher ed,2,30,-2,-1,2,2,-2,-2,0,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0
46,female,higher ed,1,43,-2,-2,-1,0,0,0,32.3408,26.1444,30.9622,29.7039,25.8056,18.8083,0.5229,58.0464,8.0017,3.1017,0.0027,3.87,0
1,female,higher ed,2,32,0,0,0,0,0,0,0.8509,0.9228,0.9821,0.9495,0.9469,1.0191,0.14,0.13,0.035,0.05,0.165,0,0
27,female,higher ed,2,32,0,0,0,0,0,0,4.8114,4.2573,5.535,9.2141,5.7961,4.5282,2.0091,3.0128,6.0183,0.2071,0.2045,0.2791,0
8,male,higher ed,1,43,0,0,0,0,0,0,4.3749,4.633,4.3134,3.801,3.851,3.8427,0.3356,0.3204,0.2017,0.3515,0.2506,0.2015,0
10,male,higher ed,2,32,0,0,0,0,0,0,8.758,8.414,8.64,8.7275,8.9082,9.103,0.33,0.3881,0.25,0.2519,0.27,0.3004,0
2,male,high school,1,42,2,2,2,-2,-2,-2,1.3053,0.4078,0,0,0,0,0.0016,0,0,0,0,0,1
30,male,higher ed,1,38,-1,-1,-1,0,0,-1,0.0374,0.1685,0.1485,0.099,0.0495,0.0495,0.2,0.1485,0,0,0.0495,0.0495,1
3,female,higher ed,2,44,-1,-1,0,0,0,-1,0.2436,1.1376,2.1354,2.8308,2.3346,1.0784,1.1378,1.1004,0.9003,0.3349,1.0785,0.8984,0
16,male,higher ed,2,33,1,-1,2,0,0,-1,-0.0077,0.1598,0.1097,0.0772,0.0447,0.0797,0.2,0,0,0,0.1,0,1
3,female,higher ed,2,25,0,0,0,0,0,2,0.7204,0.7453,0.7098,1.0148,2.207,2.3182,0.12,0.1114,0.4,1.3,0.2,0,0
16,female,higher ed,2,31,-1,-1,-1,-1,-1,-1,0.4203,0.9739,1.5628,0.3666,0.4098,0.4237,0.9739,1.7751,0.3666,0.4098,0.4237,0.3007,0
38,female,higher ed,2,31,-2,-2,-2,-1,0,0,0.0276,0.0276,0,19.605,20.2129,29.5891,0.0276,0,20.2129,0.95,9.85,1.7,0
18,male,higher ed,2,43,0,0,0,0,0,0,16.4222,16.9073,17.182,16.0018,16.4717,15.1235,0.75,0.59,0.6,0.7,0.7,0.5,0
10,male,higher ed,1,45,0,0,0,0,0,0,9.9626,10.1446,2.13,2.0091,1.9299,0.9346,0.46,0.1429,0.06,0.06,0.1,0.1,0
26,male,higher ed,1,38,-1,-1,2,2,-1,2,0.0263,0.0511,0.0248,-0.0015,0.3526,0.0263,0.0512,0.0001,0.0001,0.3805,0.0001,0.0527,0
18,female,high school,2,25,0,0,0,0,0,0,12.0583,9.7341,8.7773,8.9547,9.1639,9.3991,0.3507,0.3201,0.32,0.35,0.4,0.3704,0
24,male,high school,1,38,0,0,0,0,0,0,23.0131,21.6824,21.9487,15.1295,22.8276,23.3079,0.85,0.69,0.6,8,0.86,0.9,0
3,male,higher ed,3,44,0,0,0,0,0,0,0.6289,0.9331,1.238,1.5158,1.576,1.8985,0.3173,0.3222,0.3,0.1,0.35,0.2,1
5,male,higher ed,2,26,0,0,0,0,0,0,2.0329,1.4244,3.058,1.5365,1.5587,1.594,0.16,0.16,0.1,0.1,0.1,0.1,0
18,female,higher ed,1,43,-1,-1,-1,-1,-1,0,0.7823,0.9549,0.1968,0.18,0.8198,0.0511,0.9549,0.1968,0.18,0.8198,0,0.0844,0
2,male,higher ed,2,24,-1,0,0,0,0,-1,0.061,1.3222,1.3488,1.1818,1.2428,0.5965,1.3002,0.3,0,0.1,0.5965,0,0
13,male,higher ed,2,31,0,0,2,0,-1,-1,4.8628,5.2379,3.1247,4.0047,1.245,0.2294,0.5207,0,0.9,1.245,0.2294,0,1
24,male,higher ed,1,36,-1,-1,-2,-1,-1,-1,0.0229,-0.0167,-0.0563,0.0254,-0.0142,0.0344,0,0,0.1213,0,0.1032,0,0
6,male,high school,2,29,0,0,0,0,0,0,0.4511,0.5529,0.6544,0.7093,0.7973,0.9038,0.1096,0.1111,0.066,0.1,0.12,0,1
10,male,high school,1,35,0,0,0,0,0,0,9.6521,9.8728,7.4239,7.5704,5.5704,5.681,0.3938,0.2515,0.2516,0.4022,0.2032,0.2112,0
32,female,higher ed,2,28,1,-2,-1,-1,0,-1,0,0,0.2428,0.099,0.0495,0.0854,0,0.2428,0.099,0,0.0854,0.0495,0
11,female,higher ed,1,62,0,0,0,0,0,0,3.3536,3.0155,2.6054,2.2918,2.3216,1.4371,0.3,0.2,0.3,0.6,0.234,0.0111,0
5,female,higher ed,2,31,2,2,3,2,0,0,4.8903,5.3997,5.2298,5.0778,4.8055,4.5704,0.65,0,0,0.313,0.2532,0.17,1
5,male,higher ed,1,38,2,0,0,2,2,2,2.7686,2.8436,3.1051,3.1542,3.2185,3.29,0.15,0.31,0.13,0.13,0.14,0.13,1
14,male,higher ed,2,39,0,0,0,0,0,0,13.9079,14.3816,13.4472,13.0129,13.3031,13.6919,0.7,0.48,0.4659,0.5,0.61,0.6,0
8,male,higher ed,1,46,0,0,0,0,0,0,8.1283,8.039,7.908,7.785,8.033,8,0.2892,0.3,0.539,0.4106,0.3,0,1
5,male,higher ed,2,23,0,0,0,0,0,0,4.7385,4.879,1.9306,1.9857,2.0361,2.0051,0.2472,0.1234,0.0785,0.09,0.28,0.15,0
14,female,higher ed,1,35,1,2,0,0,2,2,13.0215,12.672,12.8116,13.6956,13.4665,14.2199,0,0.5,1.1,0,1,0,1
21,female,higher ed,1,52,0,0,-1,0,-1,-1,0.5723,0.3386,0.8964,0.2241,0.2241,0.2241,0.1237,0.4482,0,0.2241,0.2241,0.2241,0
13,male,higher ed,1,35,0,0,0,0,-2,-2,0.801,0.5932,0.495,-0.249,-3.7594,-2.1295,0.15,0.1012,0,0,0,8,0
20,female,higher ed,2,31,-1,-1,-1,-1,-1,-1,0.4138,0.079,0.123,0.039,0.039,0.039,0.079,0.123,0.039,0.039,0.039,0.039,1
11,male,higher ed,2,40,0,0,0,0,0,0,0.4202,0.5524,0.6144,0.7628,0.7111,0.7981,0.2,0.2,0.2,0.1,0.2,0,0
14,female,higher ed,2,27,2,2,0,0,0,2,10.7257,10.4122,10.4742,10.7626,11.4633,11.6904,0,0.3842,0.4626,0.8933,0.43,0,0
2,male,higher ed,2,43,-1,-1,-1,-1,-1,-1,0.039,0.039,0.039,0.039,0.054,0.093,0.039,0.039,0.039,0.054,0.078,0,0
45,male,higher ed,2,30,0,0,0,0,0,0,61.0723,55.5086,49.7132,51.4249,46.2666,47.248,2.02,1.8,2.5135,43.213,1.7,2,1
17,male,higher ed,1,36,0,0,0,0,0,0,8.7076,7.7902,5.4592,5.6128,5.7469,5.9669,0.3781,0.2104,0.3208,0.2998,0.3,0.2208,0
17,female,higher ed,1,36,0,0,0,0,0,0,15.8651,14.3801,13.8145,12.5499,12.4205,12.394,0.5428,0.4707,0.44,0.445,0.465,0.45,0
18,male,higher ed,2,29,0,0,0,0,0,0,17.5773,17.9866,17.3007,16.8743,17.2275,17.6861,0.6059,0.5653,0.6488,0.5138,0.6313,0.4754,0
20,male,higher ed,1,39,0,0,0,0,2,2,30.3347,17.1592,17.6615,18.5049,18.8375,18.3069,0.65,0.8051,1.3,0.65,0,0.67,0
