,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
19227,33, Self-emp-not-inc,192256, Higher ed,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
19228,52, Private,181755, HS,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
19229,37, Private,335168, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,0
19230,38, Local-gov,86643, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1
19231,27, Private,180262, Higher ed,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
19232,38, Private,127865, Higher ed,14, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
19233,38, Self-emp-not-inc,146042, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,3103,0,60, United-States,1
19234,49, Self-emp-not-inc,102110, HS,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, United-States,1
19235,22, Private,202745, HS,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,55, United-States,0
19236,40, Federal-gov,199303, Higher ed,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
19237,20, Private,266467, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
19238,34, Federal-gov,345259, Higher ed,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,99, United-States,0
19239,24, Private,204935, Higher ed,14, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,56, United-States,0
19240,58, Federal-gov,244830, Higher ed,13, Separated, Prof-specialty, Not-in-family, White, Male,4787,0,40, United-States,1
19241,24, Private,190457, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
19242,43, Private,180138, HS,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,0
19243,38, Private,166585, HS,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
19244,42, Private,29962, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
19245,27, Private,191129, Higher ed,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
19246,18, Private,378707, HS,6, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
19247,37, Private,116358, HS,9, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,27828,0,48, United-States,1
19248,48, Private,240629, HS,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,65, United-States,0
19249,40, Private,233320, HS,4, Separated, Other-service, Not-in-family, White, Female,0,0,25, United-States,0
19250,57, Private,29375, HS,9, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States,0
19251,36, Local-gov,137314, Higher ed,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States,1
19252,41, Private,140886, HS,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
19253,90, Private,226968, HS,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
19254,66, Private,151793, HS,4, Widowed, Other-service, Not-in-family, Black, Female,0,0,10, United-States,0
19255,34, Self-emp-not-inc,56460, HS,9, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,2179,12, United-States,0
19256,35, Private,261646, HS,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,55, United-States,0
19257,32, Private,178615, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,2407,0,40, United-States,0
19258,33, Private,295589, Higher ed,13, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States,1
19259,32, Self-emp-inc,377836, Higher ed,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
19260,31, Private,56510, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,0
19261,32, Self-emp-not-inc,337696, Higher ed,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
19262,40, Private,183765, HS,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
19263,27, Self-emp-not-inc,107846, HS,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,30, United-States,0
19264,34, Local-gov,22641, HS,9, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
19265,35, Private,204590, Higher ed,11, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, United-States,1
19266,29, Private,114801, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
19267,41, Private,190591, HS,9, Separated, Other-service, Unmarried, Black, Female,0,0,20, United-States,0
19268,33, State-gov,220066, Higher ed,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,48, United-States,1
19269,52, Private,128378, Higher ed,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
19270,20, Private,157595, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
19271,18, Local-gov,152171, HS,7, Never-married, Protective-serv, Own-child, White, Male,0,0,10, United-States,0
19272,49, Private,240841, HS,4, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States,0
19273,58, Private,94345, HS,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
19274,23, Self-emp-not-inc,289116, HS,9, Divorced, Other-service, Unmarried, White, Female,0,0,50, United-States,0
19275,59, Private,176647, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
19276,49, Self-emp-not-inc,79627, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
19277,23, Local-gov,210781, Higher ed,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States,0
19278,20, Private,493443, HS,7, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
19279,36, Private,86459, Higher ed,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,50, United-States,1
19280,64, Private,312242, Higher ed,10, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,3, United-States,0
19281,34, Private,185408, Higher ed,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
19282,63, Private,101077, Higher ed,12, Married-spouse-absent, Adm-clerical, Other-relative, White, Female,0,0,35, United-States,0
19283,51, Private,147200, HS,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
19284,40, State-gov,166327, Higher ed,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States,0
19285,55, Private,178644, HS,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,0
19286,30, Private,158420, Higher ed,13, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,25, United-States,0
19287,32, Self-emp-not-inc,37232, Higher ed,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,45, United-States,1
19288,55, Private,141877, Higher ed,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
19289,47, Local-gov,81654, Higher ed,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,56, United-States,1
19290,50, Private,177705, Higher ed,13, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
19291,42, Private,124792, HS,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,7688,0,45, United-States,1
19292,32, Self-emp-not-inc,129497, Higher ed,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,1
19293,60, Private,114413, Higher ed,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States,0
19294,53, Private,189511, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
19295,58, Private,111625, Higher ed,13, Widowed, Exec-managerial, Unmarried, White, Male,8614,0,40, United-States,1
19296,45, Private,246431, Higher ed,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States,0
19297,31, Private,147654, HS,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0
19298,32, Self-emp-not-inc,443546, HS,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
19299,37, Private,281751, Higher ed,10, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States,0
19300,28, Private,263128, Higher ed,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States,0
19301,47, Self-emp-inc,96798, HS,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States,1
19302,34, Private,430554, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
19303,42, Private,317078, HS,9, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,0
19304,48, Private,108557, Higher ed,13, Married-civ-spouse, Tech-support, Wife, White, Female,99999,0,40, United-States,1
19305,32, Private,207400, HS,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States,0
19306,35, Private,187089, Higher ed,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,42, United-States,1
19307,46, Local-gov,398986, Higher ed,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1902,52, United-States,1
19308,38, Private,238980, Higher ed,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
19309,35, Private,183800, Higher ed,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
19310,45, Private,287190, Higher ed,12, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,35, United-States,0
19311,31, Private,111363, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
19312,52, Self-emp-inc,260938, Higher ed,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1
19313,20, Private,183594, Higher ed,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States,0
19314,24, Private,172496, Higher ed,14, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, United-States,0
19315,29, Private,389713, Higher ed,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
19316,23, Private,174413, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
19317,34, State-gov,189843, HS,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
19318,54, Private,198546, Higher ed,14, Widowed, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,0
19319,21, Private,82497, Higher ed,10, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,0
19320,23, Private,193090, Higher ed,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States,0
19321,79, Private,172220, HS,4, Widowed, Priv-house-serv, Not-in-family, White, Female,2964,0,30, United-States,0
19322,55, Private,208451, Higher ed,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
19323,60, Private,163729, HS,9, Divorced, Tech-support, Unmarried, White, Female,2597,0,40, United-States,0
19324,37, Private,434097, Higher ed,12, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0
19325,47, Private,192053, HS,9, Divorced, Transport-moving, Not-in-family, White, Male,0,1590,40, United-States,0
19326,20, State-gov,178628, Higher ed,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
19327,34, Private,154667, HS,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States,0
19328,43, Private,160246, Higher ed,10, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States,0
19329,24, Self-emp-not-inc,166036, Higher ed,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
19330,23, Private,186813, HS,9, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
19331,29, Private,162312, Higher ed,11, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, United-States,0
19332,58, Private,183893, Higher ed,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
19333,40, Private,111829, Higher ed,14, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
19334,43, Federal-gov,175669, Higher ed,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0
19335,25, State-gov,104097, Higher ed,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
19336,23, Local-gov,117618, Higher ed,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,24, United-States,0
19337,34, Self-emp-inc,202450, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
19338,26, Private,109570, Higher ed,10, Separated, Sales, Unmarried, White, Female,0,0,35, United-States,0
19339,60, Private,101096, Higher ed,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,65, United-States,1
19340,39, Private,236391, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
19341,21, Private,136975, HS,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0
19342,45, Private,167523, HS,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2179,45, United-States,0
19343,33, Private,240979, Higher ed,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
19344,26, Private,248612, Higher ed,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States,1
19345,39, Private,151023, Higher ed,10, Divorced, Adm-clerical, Unmarried, White, Female,114,0,45, United-States,0
19346,29, Private,236436, Higher ed,12, Never-married, Prof-specialty, Not-in-family, White, Female,8614,0,40, United-States,1
19347,52, Private,61735, HS,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
19348,34, Private,243165, Higher ed,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States,1
19349,24, Private,388885, HS,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,48, United-States,0
19350,77, Self-emp-inc,84979, Higher ed,16, Married-civ-spouse, Farming-fishing, Husband, White, Male,20051,0,40, United-States,1
19351,34, Self-emp-not-inc,87209, Higher ed,14, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,0
19352,53, Self-emp-not-inc,168539, HS,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States,0
19353,31, Private,179013, HS,9, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States,0
19354,58, Private,196643, HS,9, Divorced, Sales, Not-in-family, White, Female,0,0,15, United-States,0
19355,50, Self-emp-not-inc,68898, Higher ed,14, Married-civ-spouse, Sales, Husband, White, Male,7688,0,55, United-States,1
19356,32, Private,156464, HS,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
19357,57, Private,35884, HS,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
19358,32, Private,182714, HS,9, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States,0
19359,77, Private,344425, HS,5, Married-civ-spouse, Priv-house-serv, Wife, Black, Female,0,0,10, United-States,0
19360,37, Self-emp-not-inc,177277, Higher ed,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
19361,51, Private,70767, HS,9, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,0
19362,33, Self-emp-not-inc,520078, Higher ed,12, Divorced, Sales, Unmarried, Black, Male,0,0,60, United-States,0
